name,ratings,date,helpful vote,comment
Haemin Song,1,2018년 12월 30일,3,네이버아디디를 다른아이디로 로그인 하려고 하는데 안돼요 ㅡㅡ 네이버 뮤직이 다른아이디로 이용하고 있어서 바꾸려고 하는데 안되서 탈퇴 했더니 한달후에 재이용 가능하다고 나오고 어쩌라는 건지요
Yuho Chu,3,2018년 12월 12일,0,진동 끌 수 있게 해 주세요.진동때문에 인식오류가 있는 듯 합니다
라지선,1,2019년 2월 26일,0,클로바가 연결이 안됨 계속안됨.. 네트워크오류라고 계속뜸 우리 인연은 2주엿나봄
Google 사용자,4,2019년 1월 4일,0,클로바에 다르기능은 좋은대 블루트스를 틀었는대 오류가난다고 하네요 해결법알려주세요 설명에도 없는 겁니다
Google 사용자,3,2019년 2월 17일,1,음성이 끝부분이 계속 짤려요 왜그런거죠??
Google 사용자,5,2018년 12월 1일,0,앱 자체가 너무 만족스러워요.근데 계속 오프라인 상태가 되더라구요
김남선,1,2019년 2월 19일,5,hk스마트홈 호환이 잘안되요..끄는건 다잘되구 켜는건 tv빼고 거의잘안됨..리모컨 신호문제아님.클로바가신호안줌 휴대폰으로직접동작달됨.클로바가알았다하구 신호안줌ㅜㅜ
장경수,4,2019년 1월 24일,0,추천명령어가 올때마다 앱 아이콘에 숫자 표기 되는 것 옵션으로 빼주던지 해주세요.
신내호,5,2018년 12월 10일,1,"Wow~처음엔 좀헤매더니...이제는 머신러닝해서 그런지, 인식이 많이 좋아졌어요~감사드리옵고 더욱 번창하소서♥♡💕"
안성범,2,2019년 4월 14일,0,멜론좀 연동해주세요
김태은,1,2018년 12월 30일,0,왜 갑자기 공기청정기연결이 안돼는거죠?? 빨리 검토 부탁드립니다
이민지,1,2018년 11월 28일,2,최악 제대로 연결도 안되구 설명도불친절 앱왜 이따구로만드냐..
Jaekyu Han,1,2019년 1월 12일,1,하단 탭버튼 클릭시 앱이 종료됩니다
양갱,3,2019년 2월 6일,1,엠넷도 뮤직 서비스에 포함 시켜주세요~
Google 사용자,4,2019년 3월 31일,0,더 사용해봐야함
니차도기여,2,2019년 1월 26일,0,LG X500에서 블루트스 연결 오류 납니다. 해결법없나요?
남자신성훈,1,2019년 3월 11일,1,아 좀 앱관리좀해 진심 짜증나네
승언이사랑스런,5,2019년 1월 5일,0,포켓몬스터 이슬이 목소리도 추가해주세요!
송조은,4,2019년 1월 28일,0,노래 트는 중에 명령을 하면 노래가 꺼져서 불편해요 초기화까지 했어요
개뿔,4,2018년 11월 26일,0,유튜브와 연동 안돼나영 ㅠㅠ 유튜브로 노래틀러달라니깐 네이버 뮤직 켜고있네용
DaeSeong Jo,5,2019년 1월 18일,0,씁쓸하네요 딱하나 음력을 알려줬기에 너무 고마웠어요 이젠 안녕
김현우,3,2018년 12월 15일,0,서비스되는 뮤직에 멜론도 추가해주시면 안되나요?
김종덕,5,2019년 2월 18일,1,음악 앱 연동을 엠넷도되게 해주세요
Google 사용자,3,2018년 12월 11일,0,지니뮤직 연동 된다고 하는데 어떻게 연동하는거죠?
Google 사용자,5,2019년 1월 9일,0,너무좋아요. 세계가 주목할 페이
mail kodeen,2,2019년 1월 3일,0,해외 유명 스마트 기기 연결 안됨 국내용 몇개만됨
우성춘,3,2019년 1월 6일,0,아직은 익숙하지 않아 불편해
Emmett DH Hwang,1,2018년 12월 5일,3,말귀도못알아먹는 머저리
주현명,3,2018년 12월 17일,0,음악 죄다 1분짜리야...ㅠㅜ 어따 쓰징..
쿠쿠키키,4,2018년 12월 17일,0,네이버뮤직이라 노래를 완곡으로 못들음
김현우,4,2019년 2월 18일,0,그냥 괜찮은 것 같아요.
수석연구원,4,2019년 3월 6일,0,좀 크게 말해야 알아들어요 ㅋ
sori nho,1,2019년 4월 22일,1,아이때문에 샀는데 다른건 다 응답을잘하는데 몇일전부터 동화들려줘 라고만하면 15초쯤 나오고 끊겨요 지니랑 연동도 잘했는데... 왜그런건가요? 동화 단어 자체를 인식은하는데 15초만 나오니 왜 이 단어만 그런거죠?
Korean mom,2,2019년 4월 24일,1,"아,진짜 괜히 샀나 요즘들어 더욱 아예 안될때가 많네요. ""잠시만요 지금 서비스 상태가 좋지못합니다""라는 멘트 수도없이 나오고 몇달전부터 너무 말을 안듣네"
유은정,3,2019년 1월 16일,0,전화기능도넣어주세오
김희원,2,2018년 9월 13일,1,Wave 잘 쓰고 있었는데 먼저 업데이트 하고 난 이후인지는 모르겠는데...어느 순간부터 tv 채널 변경이 안되네요. 끄고 키는 건 되는데..자기 능력 밖이라며; 뭐가 문제인 걸까요..전원을 껐다 켜봐도 똑같네요. 리셋 같은 걸 해서 티비랑 다시 연결 해 봐야 할까요.
Kwon Young Chol,4,2018년 9월 21일,39,사용을 하지 않을때 자동으로 슬립모드 들어가게끔 안되나요? 오전에 사용하다가 깜빡하고 퇴근후 확인하면 꺼져있는 경우가 믾아서요. 계속 충전기 꼽아 사용할 수도 없고.. 슬립모드 지원하면 배터리도 오래 사용할 수 있을듯 합니다
황윤기,1,2018년 12월 17일,0,블루투스오류ㅡㅡ연결안됨
김상열,4,2018년 9월 29일,2,"휴대폰의 블루투스,와이파이 꺼진 상태에서 데이타로 클로바 기기에 음성전송 가능하네요.... 휴대폰과 클로바기기 양방향 대화가능하게 홈 무전기 기능 만들어 주시면 더욱더 좋겠습니다 일찍 귀가하는 애들이랑 쉽게 대화가능하게요!. 아빠! 집에올때 ~~좀 사다줘! 이렇게요.."
SJ H,5,2019년 1월 7일,0,멍청한 빅스비보다 나은듯
박종기,4,2018년 9월 16일,0,두가지불편한점 1.클로버앱과네이버뮤직이 연동이 되어서 음악재생이 같이 이루어졌으면 합니다. 두개를 따로써서 너무불편합니다.아니면 아예 클로버위젯을 만들어주세요 거기서만 음악재생을 할수있게요. 2.음악소리가 크면 음성인식을 못합니다. 이건 많은분들이 공감가실겁니다. 이 두가지만 수정되면 상당히 좋은 앱이라 생각됩니다. 꼭 개선해주세요!
JaeSeong Jeong,3,2018년 10월 5일,1,잘쓰고있습니다. 네이버뮤직과 연동되어 있는 음성 인식 스피커가 곡을 잘 못 찾네요...클로바앱에서 음악을 검색해서 등록된 기기에서 음악을 재생할 수 있으면 좋겠습니다.
Google 사용자,1,2018년 12월 15일,0,"장난하는 것도 아니고 프렌즈랑 출시일도 비슷한데, 웨이브 스피커는 왜 항상 뒷전인가요? 신기능 프로모션은 다 제외되고 엄청 뒤늦게 뒷북치는 수준으로 업데이트 되는데 한 두 번도 아니고 가장 비싼 스피커가 이러면 어쩌자는건가요? 다음 업데이트 부터는 무조건 동시에 업데이트 진행바랍니다."
황설욱,3,2018년 9월 21일,12,업데이트 후 스피커가 wifi에 연결됐음에도 불구하고 앱에서는 오프라인 상태로 표시됩니다. 그리고 u+tv와 연결도 잘 안되네요. 롤백을 하든 신속한 조치 부탁드립니다.
밍키쿤,2,2018년 9월 29일,9,호출에 응답은 하는데 음악 틀어달라고해도 음악도 안나옴. 뉴스 틀어달라고 해도 ytn 주요뉴스라고 말만 나오고 뉴스는 안나옴. 업데이트 할때마다 문제 생길거면 업데이트 안하는게 나을듯.. 그냥 스피커로만 쓰게..
서민규,4,2018년 9월 25일,1,"클로바를 실행하고 있지 않은 상태에서 (홈 화면일 때, 다른 프로그램을 실행하고 있을 때, 휴대폰이 꺼진 상태일 때)클로바라고 말하면 실행하게 되었으면 좋겠다"
선인석,3,2018년 10월 23일,0,클로바를 쓰는 이용자중 한명입니다. 음악도 많이 듣는 편이라 클로바를 통해 음악을 들으려고 하니 1분 미리듣기밖에 안되더군요. 지니뮤직이랑 네이버뮤직 등이 있길래 지니뮤직에서 연동하려고 하는데 계정이 카카오계정으로 로그인이 되어 있어서 연동이 안되더군요 어떻게 안되는건가요?
이재승,3,2019년 1월 30일,0,아니 연결 자체가 안돼
Jay J,3,2018년 9월 30일,0,"언제부터인가, 호출명 부른후에 얘기하면, 얘기 다 끝났는데도 계속 듣고있는경우가 크게잦아졌습니다. 가족 모두가 사용중인데, 다들 불만이커졌어요. 혹시 클라이언트(스피커) 펌웨어 업데이트중에 위와관련된게있었다면 다시 예전으로 돌아가길 강력히 귄고드립니다. 심각하게 불편해졌어요. 위문제때문에 날씨물어보는것도 한번에 알아먹질못해요."
star silver,1,2019년 1월 1일,0,오류로 자꾸 심해요..
푸른밤,2,2018년 10월 12일,13,기기 연결됐다고 말은 하는데 앱에서는 계속 오프라인이라고 떠요.....첫날은 연결 잘 되어있었는데 계속 이러네요 오늘이 이틀째인데. 와이파이도 세 번 정도 다시 설정했는데 마찬가지네요.
Heajin Woo,1,2019년 5월 1일,0,왜 자꾸 로그인하려하면 로그인됐다고 창이뜨다가 간편로그인이 해제돼어 재로그인이 필요합니다 라고하면서 로그인이 안됩니까 설치를 몇번을하고 네이버 앱도 다로그아웃하고 했는데도 로그인이 안돼요!
도리도리,2,2018년 11월 14일,0,잘 될 땐 되고 안되면 렉먹어서 안되고 다 지맘대로에요 알람설정해둔게 울려서 꺼달라니까 설정된 알람이 없다고하고 몇 번을 불러도 대답 안하다가 부르지도않을 때 티비소리듣고 반응하고 그리고 엘지 Iot문제인지 모르겟지만 티비 끄고 키는데 갑자기 잘 되다가 연결이 오류나고 뭘 건들지도 옮지기도않았는데 참.. 편할땐 편하지만 사용 안할 때보다 스트레스가 엄청 쌓이네요
Natu720 Na,2,2018년 10월 10일,0,사은품으로 받아서 써봤는데 배터리 관리 너무 불편하네요. 풀충전해도 하루이틀을 못버티니...스마트폰 처럼 대기전력관리만 잘되도 쓰기라도 하겠는데 이거 쓸려면 하루종일 콘센트에 꽂아놔야 가능할듯.
강용기,1,2018년 9월 29일,0,"안내음성,음악소리 볼륨조절따로할수있게해주시고 지니뮤직연동해서쓰는데 핸드폰에선a노래 재생중이라고뜨는데 스피커에서는b노래가나옵니다 제발 멜론연동해주세요 돈주고산 스피커 너무 후져요진짜 안되는게 너무많아요 지니랑연동할꺼면 제대로연동하던가 그냥 재생목록 트는것밖에안되고.. 호출도 아이들목소리는 반응을전혀안하네요 클로바앱에서 음악트는거말고요 지니에서 음악틀면 스피커로 틀지 폰에서틀지 선택하게해주시면 안되요? 핸폰물리버튼으로 볼륨조절도안돼고ㅡㅡ"
수잔SUSAN,5,2018년 10월 23일,1,뮤직이용권 때문에 네이버 아이디 등록을 변경하고부터 셀리와 연결이 안되요. 셀리를 찾았다고 뜨는데 블루투스 오류라며 계속 연결은 안되고 다시시도해보라고만 뜹니다. 오류좀 해결해주세요
소다,2,2018년 11월 12일,0,저 카카오계정으로 지니뮤직 로그인 했는데 여기에는 카카오계정이 안 떠서 지금 못하고 있는데. 이거 어떡하죠. 이벤트라서 환불도 못 받는다고 하던데. 카카오계정도 되게 만들어주면 안되나요
Ri Ro,2,2018년 10월 21일,0,위치를 계속 켜놓고있는데도 앱에서는 현재 위치가 제대로 나오는데 스피커 본체에서는 계속 엉뚱한 위치로 안내가 나오네요. 앱 다시 설치해도 마찬가지고. 짜증이 납니다.
1의요,1,2018년 9월 21일,4,"카카오미니 반이라도 따라갔으면, 기능도 없고 업데이트도 없고, 디자인보고 산 내가 돈날렸지, 이게 무슨 ai인지.. 단순 명령 실행기이지. 데이터는 수집도 못하는듯. 미래가 없는 기계네 정말"
박영신,1,2018년 10월 3일,0,광고 보고서요 좋아 보이길레 써봤습니다 써보니깐요 문제가 많네요 첫번째 나처럼 이빨이 안맞거나 신체적 이유로 발음이 정확하지 않은 사람들은 검색하기도 불러도 무시 당하는듯 합니다 아무리 생각해도 발음이 정확하지 못하니깐 인식을 못하는것 같네요 두번째 비서라고 광고하고 티비켜줘 하면 티비 켜주길레 핸드폰 어플도 켜주는줄 알았더니 그것도 아니고 예시 핸드폰에 저장된 음악 틀어줘 해도 검색도 핸드폰에 저장된 음악 검색 하는데 네이버 차트 음악을 틀어주네요 세번째 화면이 검은 상태에서나 클로바어플을 띄어놓은 상태가 아니면 무시당하네요 이거...전체 리뷰
Google 사용자,4,2018년 11월 23일,0,안녕하세요ㅠㅠ 아빠 폰으로 클로바를 깔아서 했는데 제가하니까.. ㅠㅠ 네이버로만 해야되네요..도와주세욥..ㅠㅠ 구글이라든지.. 다른것도 만들어 주세요..ㅠ
염민아,2,2018년 9월 22일,1,아니..왜 이러는거죠 알람소리설정은 눌러지지도 않고 호출명 누루면 나가지고 위치설정도 안눌러지고.. 수정부탁드려요..하
Seung Hwan No,5,2018년 9월 18일,2,"도라에몽 기기 유저를 위해 호출명에 ""도라에몽""을 넣어 주세요. 도라에몽을 도라에몽이라 부르지 못하고ㅜㅜ"
KY LEE,4,2018년 10월 20일,0,"클로바 미니를 사용하는데요.. 다좋은데 미홈 연동중인데, 샤오미 스마트플러그는 언제 연동될예정인가요? 스마트플러그도 연동되면좋을것같아요!!"
Jin Ho Lee,5,2018년 11월 15일,0,명령으로 스마트홈 켜거나 끄기도 귀찮네요. 클로바와 연결되면 자동으로 켜거나 꺼지도록 추가 바랍니다.
주준한,3,2018년 9월 25일,2,오류도 많고 인증은 또 자꾸하라고 나오는지 모르겠네요 벅스뮤직은 한게임 아이디로 로그인도 안 되게 선택하는 것도 없네요 이건 빨리 개선햐줘야 할 듯 싶네요
프쉬,4,2019년 1월 15일,0,"다른 건 다 좋은데 안정성 조금만 고치고 구글처럼 다른 앱이나 홈화면,잠금화면에서도 사용할 수 있게 해주시면 좋을것 같아요!"
이승현,4,2018년 10월 13일,4,좋은데 같이 놀수 있는 요소를 추가했으면 좋을것 같아요. 예를 들면 뭐 스무고개나 끝말잇기 이런거요.
JooWon Lee,2,2018년 10월 22일,0,연결은 이미 되어있는데 앱에서는 계속 오프라인으로 나옴. 펌웨어 업데이트는 어떻게 하냐고? 왜 이건 안되는데?
happy together,2,2018년 10월 11일,3,가끔씩 명령을 해도 음성 인식을 못함.. 그리고 음성명령 버튼 누를때 진동이 너무쎄요 폰의 진동세기랑 관련 있나요? 소리나 무음등으로 선택할순 없나요??
Google 사용자,1,2018년 10월 6일,0,아니 원래로그인한아이디말고다른아이디로 로그인하려하는데 자꾸 처음 시작하기 부분에서부터 알아서 처음로그인한네이버아이디로만로그인하려해서 시작조차도못하고있네요 제발 빠른시일내에 답변주세요ㅡㅅㅡ
