name,ratings,date,helpful vote,comment
김봉임,3,2019년 1월 24일,0,2주에 한번씩 서비스 원활하지 않다고 하고 연결 끊어지는 현상 5분에서 10분정도 일어나요 무엇 때문인지 진짜 이것 때문에 불편해요 또 아침만되면 전원 껴지는 현상 일어나고
홍경희,4,2018년 12월 2일,1,멜론 카카오 계정으로 가입되어있는데 카카오로그인 되게 해주세요. 누구캔들로 들을수가 없네요.
심소영,5,2019년 4월 6일,0,누구는 우리가족~^^
J호은,2,2018년 12월 1일,2,아니 무슨 핸드폰을 tv화면에 띄우는 기능도 이리 제한적인 건가요? 방법을 찾을수가 없네요 무늬만 AI
이준영,4,2018년 11월 29일,1,기대 이상이다. AI스피커 기술이 이정도 일줄은...앞으로가 더 기대 됨
한운석,3,2019년 4월 6일,0,편리하고 도움이 많음
염초희,1,2019년 4월 6일,0,말을 너무 못알아들어요
Google 사용자,3,2018년 12월 16일,1,디바이스를 못찾는이유가뭐죠? 누구앱들어가서연결이되야 ㅡㅡ쓰지 이전엔됐는데 왜 찾지못한다고뜨는지?
꿀풀,3,2019년 4월 5일,0,이번 업데이트에서 폰의 카메라랑 마이크 등등의 권한이 추가된 이유가뭔가요?
김상훈,3,2018년 12월 4일,1,계속 음량-버튼이 점멸하고 있는데 왜 그런걸까요? 매뉴얼에도 안나오네요
Google 사용자,1,2018년 12월 26일,5,아주 군고구마 100개먹은거마냥 답답함. 차라리 블루투스 스피커가 만배나은듯 뭐 말귀도 못알아먹고 입만아픔
한나한나,1,2019년 4월 1일,1,아니 누구 미니를 쓰는데 와이파이연결하면 다시초기설정하라카고 쓰지도 못하겠네요ㅋ
Google 사용자,1,2019년 1월 18일,2,누구랑 플로랑 연결하려고하는데 계속 일시적으로 접속이 원할하지 않다면서 로그인이 계속 안되요
lemon레몬,3,2019년 2월 10일,3,btv 잘쓰고있어요~ 아리아 불러서 드라마 보기도좋고 다좋은데..좀..아쉬운건..멜론 노래들을때.. 노래가사도 같이 뜨면좋겠어요.. 노래제목 가수만 보이는게아니라..노래가사도 볼수있게..
김민수,4,2019년 1월 7일,1,멜론 서비스와의 연결이 원활하지않다는데 어떻게 해야 될지 모르겟어요
이효진,3,2018년 12월 29일,0,노래를 듣고싶은데 업데이트이후에 이용가능하다고나오는데 하라고 나오던데 어떻게 하면되죠?
김은선,5,2019년 2월 17일,1,라디오에서 MBC 은행에선 신한은행 음악에선 벅스 나왔음 좋겠네요~~^^
hyunju jin,4,2019년 1월 30일,1,잘쓰고있는데요 소리가 아무리 크게 돼있어도 처음에 인삿말은 좀 조용히 했음 좋겠어요 커도 별로 도움안돼요
조중섭,1,2019년 4월 3일,0,연결이 잘 안돼고 인식률이 너무 떨어집니다 누구 3개 사용 중인데 인식률이 떨어져 거의사용을 안합니다
우주청개구리,5,2019년 4월 8일,0,클래식매니져 너무 좋아요
peter H,5,2019년 2월 10일,1,nugu 버튼으로 티맵켜기 일정시간이 지나면 누구버튼눌러도 티맵이켜지지않습니다 다시 티맵 폰에서 실행해주면 또 되고 다시 몇일 지나면 안되고 왜그런가요? 운전할때 손으로 하려면 번거러운데 아리가 생각보다 말을 잘 알아들어서 티맵 잘사용중입니다
이만능,1,2018년 12월 20일,0,제가 멜론을 카톡계정으로 사용중인데 여기선 로그인을 할수가없네요;;돈내고 쓰질못해....
욘남쓰,3,2019년 1월 20일,0,플로 로그인하려니까 인터넷창뜨면서 일시적으로 접속이 원활하지않다는데 왜그런건가요?? 계속 해봤는데 똑같아요
조다니엘,4,2019년 1월 29일,0,"글쎄요. 현재까지는 좋은것 같은데, 매번 아리야! 불러야 해서 좀 짜증나네요"
H.K Jo,4,2019년 2월 12일,1,아리아 대답하는 목소리가 너무 커요. 새벽 같은 경우 조용조용하게 명령을 하고 싶은데 대답소리가 쩌렁쩌렁하니 한밤중엔 음성명령을 못 쓰겠어요
박범조,1,2019년 1월 18일,2,갤노트9인데 flo와 로그인 연동이 안됨 일시적으로 접속을 할 수 없다고 나옴 다른 기기들은 됨
신영섭,4,2018년 11월 29일,2,다른거다좋은데요 유튜브 회원인데 유튜브도 연동되게해주세요 불편하네요 제발 부탁드려요
창렬인생,4,2019년 2월 16일,1,다좋은데... 팟빵으로 라디오들을때... 한 중간쯤에서 계속한번씩 처음부터 다시 재생되요... 이거 왜그러죠??
도연김,3,2019년 1월 20일,0,flo 로그인시 에러나요 다른기기로 로그인했다가 누구로 재로그인하려면 접속이 원할하지않다면서 계속 안되요 빨리 고쳐주시죠
노유정,4,2019년 4월 5일,0,남자 목소리도 내주세요
윤루비,5,2019년 4월 5일,0,너무좋아요~~~~
김용수,5,2018년 12월 1일,3,전 드라이브할때자주사용하구요 부모님은 흘러간노래들으실때사용해요
조성인,2,2019년 2월 11일,1,버전업 될수록 인식률이 떨어지는 느낌입니다. 블루투스연결이 계속 끊어지고 무드등 기능 오류도 간혹 나타나네요.
박범진,3,2019년 2월 25일,2,며칠 전까지만 해도 멜론에서 특정 플레이리스트 틀어달라고 하면 잘 틀었는데 계속 멜론에서 만든 플레이리스트가 없다면서 딴 소리하네요;;
루비,1,2019년 5월 1일,0,업데이트 계속 멈춤
허성워니,4,2019년 2월 7일,11,블루투스가 잘 끊겨요 그리고 누구에서 멜론 플레이리스트를 사용 가는하게 만들어서 활용도를 더 높히면 좋을거 같습니다.
Google 사용자,3,2018년 12월 3일,2,안녕하세요 sk누구캔들은연애인목소리 적용안하나요 네이버클로바는 연애인 목소리 유인나시작했어요
탱이,5,2019년 4월 4일,0,좋아요 캔들짱 ㅋㅋ
덕원김,5,2019년 4월 6일,0,편리하고 좋아요
daae kim,3,2019년 1월 10일,1,야간에 무드등 완전히 끄는거 없어졌나요? 안꺼지네요
Google 사용자,3,2019년 1월 31일,1,누구앱 음악이용권구매 화면에서 결재하기 버튼이 맨아래잇을거같은대 화면이 아래로 안내려가요.....저만이런건가요 노트9입니다 ㅠ
주민식,3,2018년 11월 28일,3,멜론 검색기능좀 넣어주세요 너무 불편함..
김용구,3,2019년 4월 6일,0,아직모르겠음!!
이덕화,5,2018년 12월 15일,1,향수에 젖을 음악을 잘 듣게 되었습니다 고맙습니다
문정혜,3,2018년 11월 27일,6,좋지만 많은 기능을 추가해주었음하는 맘~
최상호,4,2019년 4월 6일,0,아주 편리해요ㅡ
문시내,1,2018년 12월 19일,0,와이파이 비번이 맞고 다른건 연결되는데 누구캔들만 와이파이가 연결실패로 계속 뜨네요 앱을 지웠다 깔아도 봤는데 연결실패로 한번도 못쓰고있어요
Google 사용자,3,2018년 12월 13일,0,MBC라디오 누구에서는 이제 영영 못듣는건가요?공지 봤는데
정세호,1,2019년 1월 4일,0,왜이렇게 wifi연결이 자주 끊기고 다시 등록하려고 해도 계속 wifi못잡음
뎨리씌ᄅᄅ,3,2018년 12월 22일,0,그 뭐지..로그인 본인인증에서 좀 많이 힘든게 많네요......
한유미,1,2019년 1월 23일,0,어플이 안 열려요!!!ㅠㅠㅠㅠ
오지영,1,2019년 4월 5일,0,수시로 멈추네요
Jun Cha,3,2018년 12월 28일,0,멜론 카카오톡 로그인 계정은 누구랑 어찌 연결하나요?
한상원,5,2019년 4월 4일,0,아주 편리함
한재호,5,2019년 2월 19일,1,인공지능 서비스 어플 중 최고
Jewelism,1,2019년 1월 9일,0,와이파이부터 먹통 초기화해도 마찬가지. 쓸수가없음
김진호,3,2018년 12월 5일,1,뮤직메이트 재생이 안됩니다 ㅡㅡ
임남혁,3,2019년 1월 6일,0,전화기능도 넣어주시면 안될까요?
이 영상을 보고김장을 배웠습니다,2,2018년 11월 30일,1,폰에있는노래도 틀수있게해주세요
김정민,4,2018년 11월 28일,6,시작할때 마다 아리아 부르는게 귀찮음
정호준,5,2019년 4월 5일,0,너무좋아용
전향란,2,2019년 4월 3일,0,갑자기 와이파연결이 안되네요 왜일까요??
채경희,3,2019년 4월 6일,0,잘 끊켜요ㅜㅜ
Zzoo lee,3,2019년 3월 28일,0,운전중 문자 전화하기는 좋으나..
김설이,5,2019년 4월 6일,0,무지좋아요
장세영,5,2018년 12월 23일,0,라디오방송 wbs원음방송도 업데이트해주세요.....
김성식,5,2019년 4월 6일,0,멜론유료 실화냐
배근영,1,2018년 11월 29일,1,아래 글 쓰신 분과 똑같은 현상
조찬,1,2019년 1월 30일,6,재생이동작이느려요개선해주세요
이새결,1,2019년 1월 20일,0,플로 연동하려고 로그인 누르면 오류로 접속불가잼ㅋ
Google 사용자,1,2019년 2월 23일,0,ios12.1.4에서 디바이스 설정 안됩니다 확인 해주세요
장지우,5,2019년 4월 4일,1,레알 밥도둑~!
jayoung kim,1,2019년 1월 3일,1,와이파이 연결 무한로딩이네요 짜증
권용탁,5,2019년 3월 18일,0,네 알겠습니다 감사합니다 확인됐어요
현민호,1,2019년 1월 15일,1,하루종일 인증시간초과 무쓸모앱
Google 사용자,3,2019년 3월 11일,0,처음이라 잘모르겠읍니다
박찬이,4,2019년 1월 8일,2,완전 편리하고 좋습니다
Jin Uk SHIN,5,2019년 4월 7일,0,굳 좋네요
김민준,3,2018년 12월 25일,0,선물받았는데 KT는 안돼고 SK만 되나요?
차순미,2,2019년 4월 4일,0,시도때도없이 업데이트
윤준용,5,2019년 4월 6일,0,조와용 오홍홍
Google 사용자,3,2018년 12월 1일,0,"음성호출,명령 지원이 않돠나요?"
류동채,4,2019년 2월 2일,2,다 좋은데 혹시 google Play 뮤직이랑도 연동할 수 있을까요?
구현정,1,2018년 12월 14일,0,왜 어플이랑 연결이안될까요ㅜㅜ
이영훈,4,2018년 12월 4일,0,넘 편하고 간단해서 좋네요^^
김동하,1,2019년 1월 7일,1,갤럭시s9 디바이스에서 사용 불가서비스가 대부분이네요 최악
이제훈,1,2019년 1월 5일,0,티맵아니면 아무것도 안되느데...말도 안되느 앱이네
안녕,5,2019년 2월 12일,0,강추 누구사세욜~~ 아리아~
Google 사용자,1,2019년 3월 31일,0,꼭 T아이디로만 해야되나요
한천용,4,2018년 11월 21일,0,"누구캔들 잘 사용중인데요.. 뮤직메이트 설정을 T아이디로 했는데.. 집에서 다른식구가 누구캔들을 이용해서 음악을 들을때 제가 출,퇴근중 또는 야외에서 폰으로 뮤직메이트를 들을수가 없네요.. 사용권은 여러개가 있는데, 동시에 사용할수 없어 좀 불편한데, 해결방안이 있을까요..?"
Google 사용자,1,2019년 3월 20일,0,nugu FLO연결이 안됩니다. 티맵 사용시 아리아 플로 재생해줘 말하면 1분듣기만 가능하다고 나옵니다. 앱에서 기본 뮤진플레이어로 설정됬다고 메세지도 나오고 음악도 풀로 재생되지만 앱 화면에는 연결중입니다라고 나옵니다. 그리고 티맵에서는 1분듣기만 가능합니다. 다시깔고 지우고를 수없이 반복해도 동일합니다. 기종은 갤럭시노트 8 이고 금일기준 누구앱 티맵 모두 최상위버전입니다. nugu 이용권은 nugu무제한듣기 T멤버쉽 정기권 입니다.
Google 사용자,2,2018년 11월 26일,0,하아.............. 진짜.........디바이스연결을 실패했다고 두시간째 씨름 중인데..... 이게 아이폰에선 연결이 되는데 안드로이드에선 절대 연결이 안되는군요. 공유기설정과 모든 답변에 달려있는대로 초기화시키고 와이파이 설정을 해도 절대 연결 안됩니다. 이건 뭔가 문제가 있는거겠죠? wps랑은 관계없을듯하고 앱이나 본체자체에서 문제가 있는거 같아요.
윤정현,5,2018년 12월 20일,1,가끔 말을 안듣는데 그래도 엄청 자루쓰고 잇습니다
허평순,5,2018년 12월 19일,1,아주좋아!좋아!
JunOh Kim,4,2018년 11월 13일,52,와이파이 안잡히시는 분들게 해결방법 알려드릴게요. 우선 nugu 문제가 아니라 공유기 문제일 가능성이 큽니다. 우선 공유기 설정에 들어가서 펌웨어를 최신으로 업데이트 되었는지 확인하고 wps를 끄고나서 다시 공유기를 한 번 껐다 켜보세요. 그리고 2~3번 다시 와이파이 잡으면 잘 잡힐겁니다. 그래도 안된다면 공유기가 구형이니 바꾸는걸 추천드립니다 고맙다는 말은 미리 사양할게요.
박정훈,1,2018년 10월 28일,8,"와이파이 연결이 되지 않으시는 분들은 공유기 설정의 wps기능을 비활성화 하시기 바랍니다. 구글의 보안 강화로 생긴 문제라고 하는데, 넥서스 계열 it기기들에서 연결 이슈가 나오기 시작했고, 최신 국내폰에서도 이 보안패치가 적용되었나 봅니다. 아직 SK 앱 제작진 측에서는 이를 인식하지 못하고 있는 것 같습니다. 해당 문제는 국내 포탈에서는 검색되지 않고(국내 포탈에서는 칭찬 리뷰글만 검색됨) 구글을 통해 검색해야 알 수 있습니다."
Sunghoon Kim,4,2018년 10월 12일,6,"업데이트 이후 기기 재연결하라고 메세지가 나왔습니다. 다시 연결을 위해 폰과 연결 후 와이파이 검색 창에서 와이파이를 못잡고 자꾸 일시적인 오류입니다 메세지만 뜨네요. 계속 시도해 안되니 일시적인건 아닌거 같은데... 실망스럽습니다.  2018.10.12 23:13/  알려주신 방법대로 앱 재설치, 장비초기화 하여 설정 완료하였습니다. 감사합니다."
Google 사용자,1,2019년 1월 23일,0,앱실행이 왜안되는걸까여!!!ㅡㅡ
Google 사용자,5,2019년 3월 8일,0,오늘 하루도 화이팅
박찬서,2,2018년 9월 16일,11,"다름이 아니라요…. 전에는 ""아리아""하면 1, 2초만에 반응을 했는데 2.0 업데이트 이후 어느 날부터 갑자기 호출 반응이 최대 10초 후에도 나타났습니다. 전에는 안 그러다가 갑자기 그러니 당황스럽습니다. 초기화도 시켜보고 했는데 왜 그럴까요?"
깜찍이,1,2018년 9월 25일,11,"어제까지만 해도 잘 되던 기계가 갑자기 하루아침에 와이파이가 끊겼다느니 디바이스 연결이 갑자기 해제되고 다시 연결하라느니,,, 그래서 다시 연결하려는데 제대로 되는 것도 없고 디바이스 재검색하라 하고 하라는대로 다 해봤는데 여전히 디바이스 연결이 안 돼요. 뭐 어쩌자는 건지 모르겠고 연결이 안 될 이유도 없는데 연결은 계속 안 돼요,,, 제발 개선 좀 해주세요"
